,matched_merk,matched_handelsbenaming,symptoom,count_sleuteltijd_incident_merk,average_sleuteltijd_incident_merk,suggestie
483587,CHRYSLER,NEON,Carrosserie,42.0,22.047619047619047,24.12765104281655
483838,MAZDA,323,Verlichting,61.0,20.37704918032787,22.470819213263596
486265,JAGUAR,XK-8,Stottert / verliest vermogen,28.0,33.285714285714285,36.009944190004404
487074,VOLVO,C30,Sleutel in voertuig,30.0,18.233333333333334,19.989119334746555
487701,CITROEN,C6,Start niet,146.0,24.534246575342465,27.182495700591296
488079,PEUGEOT,3008,Stuurinrichting,29.0,27.310344827586206,30.476401721604006
488175,MITSUBISHI,LANCER,Bijgeluiden,51.0,25.058823529411764,27.640115955355654
488176,MITSUBISHI,LANCER,Verlichting,45.0,21.511111111111113,23.331344612615798
488179,JEEP,GRAND CHEROKEE,Stottert / verliest vermogen,66.0,28.151515151515152,30.70134443415926
489460,VOLVO,XC40,Remmen,38.0,26.94736842105263,29.456366452888314
489580,SUBARU,IMPREZA,Carrosserie,27.0,23.22222222222222,25.44292897043065
490476,FIAT,TIPO,Lekke band,62.0,17.177419354838708,18.42282789739154
490501,VOLVO,440,Accu,34.0,21.91176470588235,23.72210155816056
490511,BMW,Z3,Afgeslagen tijdens rijden,39.0,21.564102564102566,23.15706215019224
490561,HONDA,INSIGHT,Carrosserie,53.0,17.358490566037737,18.53043212800806
490642,PEUGEOT,406,Bijgeluiden,69.0,23.536231884057973,26.170050647521467
494988,FORD,B-MAX,Bijgeluiden,28.0,20.25,22.2857738086536
495846,CITROEN,NEMO,Lekke band - geen reserve,28.0,19.107142857142858,20.833574285317887
495942,RENAULT,SAFRANE,Start niet,29.0,21.03448275862069,22.97518149267363
495962,LANCIA,DELTA,Lekke band,109.0,17.3302752293578,18.796855015497357
495983,KIA,NIRO,Remmen,34.0,18.61764705882353,20.56852612847009
496072,DAIHATSU,TERIOS,Stottert / verliest vermogen,35.0,25.257142857142856,27.252213463083677
497042,VOLKSWAGEN,BORA,Carrosserie,80.0,18.375,20.160124450506874
497074,OPEL,ANTARA,Versnellingsbak,31.0,24.967741935483872,27.035162020142916
497604,TOYOTA,COROLLA,Uitlaat,33.0,22.0,24.47272622827518
497873,AUDI,SQ 5,Lekke band - geen reserve,41.0,22.170731707317074,24.352420329440413
498436,SUZUKI,IGNIS,Remmen,28.0,21.178571428571427,23.39105629534776
498569,DACIA,SANDERO,Koppeling,29.0,23.24137931034483,26.113191100080538
498917,MINI,MINI COOPER,Geen brandstof,43.0,14.372093023255815,15.834487069166475
499969,BMW,7 SERIES,Stottert / verliest vermogen,220.0,23.0,25.280951495763862
500314,MITSUBISHI,GALANT,Accu,98.0,16.551020408163264,18.522506608255846
502896,ALFA,ROMEO 147,Elektronica,39.0,28.615384615384617,31.12409414057508
503105,PEUGEOT,807,Koelprobleem,44.0,23.454545454545453,26.221251390060687
503107,PEUGEOT,807,Carrosserie,44.0,18.34090909090909,20.15536937443899
503108,PEUGEOT,807,Stuurinrichting,28.0,21.178571428571427,24.13408987475211
503213,AUDI,A4 CONVERTIBLE,Stottert / verliest vermogen,32.0,33.9375,36.88229961254828
506589,HONDA,FR-V,Stottert / verliest vermogen,39.0,23.897435897435898,26.08791030670249
508402,CHEVROLET,EPICA,Lekke band - geen reserve,26.0,22.76923076923077,25.586135781146126
509549,MITSUBISHI,OUTLANDER,Sloten,135.0,21.866666666666667,24.076897288793027
511207,LANCIA,DELTA,Stottert / verliest vermogen,51.0,32.705882352941174,35.81422028596621
511761,PEUGEOT,1007,Elektronica,41.0,23.390243902439025,25.434011943308157
512205,NISSAN,X-TRAIL,Lekke band - geen reserve,45.0,17.8,19.84287564699639
512983,CITROEN,SAXO,Elektronica,30.0,18.133333333333333,20.132540072569398
513704,SAAB,9-5,Verlichting,83.0,19.27710843373494,21.42992591941573
514576,HYUNDAI,I40,Afgeslagen tijdens rijden,28.0,24.892857142857142,28.02557143074294
514702,FORD,S-MAX,Elektronica,58.0,26.20689655172414,28.928557995830282
514760,FORD,TRANSIT,Koppeling,51.0,24.215686274509803,26.537793583171737
514763,FORD,TRANSIT,Verlichting,26.0,24.884615384615383,27.582723696292003
514833,SEAT,CORDOBA,Geen brandstof,32.0,15.25,16.563208334207584
516162,VOLKSWAGEN,XXX,Afgeslagen tijdens rijden,26.0,18.653846153846153,21.05082261469139
516799,DODGE,CALIBER,Versnellingsbak,26.0,18.73076923076923,20.811202802444576
517002,BMW,5 SERIES,Multiriem / V-snaar,864.0,17.4375,18.820183027724152
517481,BMW,7 SERIES,Sloten,280.0,24.357142857142858,26.789854833025675
518154,SUBARU,IMPREZA,Lekkage,43.0,27.72093023255814,30.27351832703528
518407,MAZDA,CX 5,Verlichting,40.0,27.875,30.668919393419053
518677,VOLKSWAGEN,SHARAN,Verlichting,43.0,20.41860465116279,22.888183683711993
518888,PEUGEOT,4007,Accu,37.0,18.972972972972972,20.993952465226197
520123,BMW,X6,Afgeslagen tijdens rijden,60.0,31.416666666666668,34.213829651319486
520496,ALFA,ROMEO 146,Accu,50.0,19.32,21.727724813077735
520668,AUDI,80,Lekkage,32.0,26.3125,29.212470453130905
520715,SEAT,LEON,Geen brandstof,49.0,14.10204081632653,15.86845797878752
521121,SKODA,SUPERB,Carrosserie,56.0,17.553571428571427,19.223146137229953
521194,FIAT,BRAVO,Controlelampjes / dashboardmeldingen,37.0,26.864864864864863,29.103492279756118
521207,RENAULT,TRAFIC,Stottert / verliest vermogen,38.0,28.31578947368421,30.64744436007844
522088,VOLVO,XC70,Koppeling,46.0,27.369565217391305,30.08237901410721
522816,MITSUBISHI,OUTLANDER,Carrosserie,244.0,19.2827868852459,21.495199003293756
522886,NISSAN,PRIMERA,Remmen,36.0,20.333333333333332,22.213682844917358
522943,SKODA,SUPERB,Verkeerde brandstof,56.0,54.392857142857146,57.30352884201178
522977,CITROEN,XANTIA,Koelprobleem,30.0,26.466666666666665,28.449898094551905
523300,HONDA,CIVIC,Geen brandstof,35.0,11.628571428571428,12.930197754533289
524461,VOLKSWAGEN,BORA,Remmen,28.0,27.285714285714285,29.812522926027576
525089,KIA,OPIRUS,Accu,35.0,19.82857142857143,21.824684247666237
526208,BMW,Z3,Lekkage,35.0,25.571428571428573,27.419781233402258
526209,BMW,Z3,Lekke band,32.0,22.25,24.443980033431657
526451,VOLKSWAGEN,TOUAREG,Elektronica,30.0,34.96666666666667,39.29323554695299
526706,SUZUKI,IGNIS,Ruitenwisser / motor,32.0,25.125,27.628247890241795
527001,BMW,2 SERIES COUPÉ,Lekkage,325.0,24.16,25.941963648463247
527033,LAND,ROVER RANGE ROVER SPORT,Bijgeluiden,35.0,19.771428571428572,21.756437514532276
527629,SKODA,SUPERB,Verlichting,28.0,20.75,22.58058506130326
530664,FORD,STREET KA (CONVERTIBLE),Koelprobleem,64.0,26.21875,28.629806192685212
531063,MINI,MINI CLUBMAN,Accu,50.0,19.84,22.116751176208624
531108,OPEL,ANTARA,Koppeling,28.0,25.821428571428573,28.112735902563855
531391,AUDI,TT COUPÉ / TT ROADSTER,Start niet,44.0,18.568181818181817,20.438158174998357
531954,AUDI,80,Afgeslagen tijdens rijden,37.0,26.0,28.49223795011632
532098,SEAT,ALHAMBRA,Sloten,41.0,18.926829268292682,20.9789779043301
532099,SEAT,ALHAMBRA,Bijgeluiden,75.0,23.826666666666668,26.19585742826964
532515,SKODA,SUPERB,Bijgeluiden,81.0,22.08641975308642,24.237651635313696
533504,SKODA,FELICIA,Start niet,37.0,18.513513513513512,20.426829228973727
535138,LANCIA,VOYAGER,Accu,45.0,22.0,25.01088932799838
538598,BMW,1 SERIES,Dynamo,264.0,20.545454545454547,22.20585525671359
539757,MITSUBISHI,ASX,Carrosserie,35.0,24.2,27.598555056283217
540970,CHEVROLET,NUBIRA,Remmen,32.0,26.40625,29.101907630427846
542600,OPEL,TIGRA TWIN TOP,Stottert / verliest vermogen,51.0,25.666666666666668,27.8477443819258
543029,DAIHATSU,TERIOS,Afgeslagen tijdens rijden,35.0,25.65714285714286,28.005561778155766
544129,SUBARU,LEGACY,Koppeling,41.0,18.024390243902438,19.84751908753577
544363,AUDI,A1,Sloten,42.0,16.857142857142858,18.84892912668937
544665,KIA,OPTIMA,Start niet,84.0,19.345238095238095,21.07009964771561
544796,KIA,NIRO,Sloten,29.0,17.103448275862068,18.45007789459517
546224,CITROEN,JUMPER,Stottert / verliest vermogen,27.0,26.40740740740741,29.00956381099232
546647,OPEL,MOKKA,Versnellingsbak,63.0,20.49206349206349,22.612164241778014
547301,MINI,MINI ONE,Lekkage,37.0,26.027027027027028,28.38988718118514
547930,CITROEN,C8,Koppeling,46.0,26.52173913043478,29.433223138708705
548450,LANCIA,MUSA,Anders,26.0,22.576923076923077,25.461660766637955
550839,MAZDA,323,Raammechaniek,26.0,18.692307692307693,20.441988981967217
550842,MAZDA,CX 3,Stottert / verliest vermogen,34.0,35.205882352941174,38.270588940950574
551390,HONDA,INSIGHT,Controlelampjes / dashboardmeldingen,89.0,24.146067415730336,26.669817725921902
551790,OPEL,SIGNUM,Lekke band,44.0,19.59090909090909,21.888047443050617
552436,MAZDA,TRIBUTE,Start niet,59.0,18.152542372881356,20.198044630440826
553183,MG,TF,Start niet,67.0,25.402985074626866,28.151917888402785
553184,MG,TF,Accu,112.0,21.133928571428573,23.461683742424952
555146,FORD,KUGA,Versnellingsbak,32.0,19.15625,20.587467864831524
557880,HONDA,INSIGHT,Sloten,38.0,14.947368421052632,16.365233504206035
558851,CITROEN,XXX,Controlelampjes / dashboardmeldingen,34.0,23.823529411764707,26.19939401656037
559025,VOLVO,C70,Verlichting,41.0,20.634146341463413,22.954970679873387
559897,RENAULT,ZOE,Accu,73.0,29.534246575342465,32.925142676650054
560566,PORSCHE,911 TARGA,Accu,62.0,25.274193548387096,27.88645223115584
561340,OPEL,ADAM,Controlelampjes / dashboardmeldingen,71.0,24.859154929577464,27.304699887423276
562118,OPEL,CASCADA,Lekke band - geen reserve,29.0,18.310344827586206,19.575603908514662
562574,PEUGEOT,XXX,Koelprobleem,39.0,26.53846153846154,28.909632007388765
564613,LAND,ROVER DISCOVERY,Remmen,58.0,36.724137931034484,39.607501249979585
565436,FORD,TRANSIT,Koelprobleem,28.0,25.321428571428573,27.430161829188062
565534,RENAULT,AVANTIME,Start niet,39.0,23.487179487179485,26.269663377373693
565914,MAZDA,626,Afgeslagen tijdens rijden,31.0,31.677419354838708,35.400600876758006
565964,FORD,STREET KA (CONVERTIBLE),Koppeling,28.0,22.821428571428573,24.94512565098448
565997,MAZDA,PREMACY,Koelprobleem,36.0,31.0,33.651226131434285
566906,FORD,TRANSIT,Sloten,45.0,20.666666666666668,22.88554230331445
567179,LAND,ROVER RANGE ROVER LP,Remmen,31.0,32.096774193548384,35.241616360981354
568483,NISSAN,X-TRAIL,Lekkage,59.0,21.47457627118644,23.499788124511287
568505,VOLKSWAGEN,EOS,Raammechaniek,35.0,27.485714285714284,30.879314292845848
568972,CHEVROLET,AVEO,Versnellingsbak,55.0,22.145454545454545,24.2103230202446
570109,TOYOTA,VERSO,Carrosserie,64.0,15.140625,16.559595247221555
570172,VOLKSWAGEN,EOS,Sleutel in voertuig,29.0,27.17241379310345,30.201222513707947
571346,VOLVO,S80,Koppeling,29.0,22.724137931034484,24.814894328913237
571497,KIA,SPORTAGE,Elektronica,77.0,25.454545454545453,28.27924745432522
573045,SUBARU,IMPREZA,Verlichting,33.0,20.757575757575758,22.613363693638593
573046,SUBARU,IMPREZA,Koelprobleem,60.0,28.033333333333335,30.61993014204695
573682,NISSAN,NOTE,Stuurinrichting,26.0,18.807692307692307,21.08216688776231
573908,SEAT,AROSA,Stuurinrichting,30.0,23.3,25.13929099908371
575515,LEXUS,CT 200 H,Bijgeluiden,46.0,18.608695652173914,20.43338145002229
575541,MAZDA,2,Stuurinrichting,40.0,19.8,21.622677658324108
576004,BMW,2 SERIES COUPÉ,Koppeling,78.0,11.333333333333334,13.029471039088122
576081,FORD,ECOSPORT,Remmen,30.0,17.366666666666667,18.8986447659069
576612,DAIHATSU,SIRION,Carrosserie,86.0,20.151162790697676,22.342880582974992
576748,SUBARU,FORESTER,Versnellingsbak,79.0,21.227848101265824,23.21709071425207
577752,MAZDA,MX 5,Controlelampjes / dashboardmeldingen,45.0,24.31111111111111,26.536848986717555
578193,CHEVROLET,LACETTI,Lekkage,44.0,25.65909090909091,27.872619309851224
579816,FIAT,SCUDO,Accu,61.0,20.83606557377049,23.257869704145538
580368,VOLKSWAGEN,BORA,Raammechaniek,74.0,21.513513513513512,23.477176382305718
580640,PEUGEOT,406,Sloten,37.0,21.10810810810811,23.200291113901276
580680,VOLKSWAGEN,SHARAN,Koelprobleem,47.0,24.93617021276596,27.476061478366333
580888,AUDI,Q2,Start niet,54.0,18.962962962962962,20.95079544771146
580964,RENAULT,VEL SATIS,Lekke band,58.0,21.655172413793103,23.569842590997865
581728,PEUGEOT,807,Lekke band - geen reserve,37.0,25.27027027027027,27.33928230764724
582682,MINI,MINI CLUBMAN,Stottert / verliest vermogen,31.0,31.193548387096776,34.121026658964574
585274,DAIHATSU,TERIOS,Koppeling,26.0,19.884615384615383,21.19594618252202
585641,LAND,ROVER DEFENDER,Lekkage,48.0,31.291666666666668,34.40735492094891
587183,MAZDA,323,Remmen,36.0,22.38888888888889,24.60166026046281
587292,HYUNDAI,IONIQ,Sloten,36.0,17.444444444444443,18.98855768973629
587346,VOLKSWAGEN,CC,Lekkage,42.0,20.952380952380953,22.974622265952007
588086,OPEL,KARL,Afgeslagen tijdens rijden,104.0,21.615384615384617,24.12365026411492
588429,MG,TF,Afgeslagen tijdens rijden,36.0,29.0,31.957267078136258
589409,PEUGEOT,407,Raammechaniek,51.0,17.470588235294116,19.19352690136985
595879,PEUGEOT,2008,Versnellingsbak,52.0,26.0,28.986883089147497
595885,SEAT,EXEO,Accu,82.0,20.182926829268293,22.393397876199806
595964,CHRYSLER,200,Koelprobleem,40.0,29.9,31.885563279893525
595970,JEEP,WRANGLER,Lekkage,28.0,25.5,27.705107707119993
596322,KIA,MAGENTIS,Accu,63.0,18.603174603174605,20.831870467005338
597126,PEUGEOT,406,Remmen,38.0,33.6578947368421,36.06125631399914
597176,MITSUBISHI,SPACE WAGON,Accu,90.0,16.42222222222222,18.15305302877117
598163,BMW,1 SERIES,Carrosserie onderzijde,408.0,19.235294117647058,20.615152534257835
601373,PEUGEOT,XXX,Lekke band - geen reserve,40.0,20.775,22.7458903200955
602119,SUZUKI,SPLASH,Afgeslagen tijdens rijden,31.0,30.35483870967742,34.00522534408276
604049,TOYOTA,AURIS,Remmen,63.0,26.41269841269841,29.20398257614469
605558,KIA,SPORTAGE,Lekkage,77.0,26.714285714285715,29.35798122244274
606751,FIAT,500 ABARTH,Afgeslagen tijdens rijden,31.0,30.387096774193548,33.536305584201585
607244,DACIA,LOGAN,Remmen,35.0,19.057142857142857,21.094423545963622
607258,PEUGEOT,3008,Carrosserie,114.0,23.473684210526315,25.94957588629199
608526,HONDA,CR-V,Sleutel in voertuig,76.0,14.552631578947368,16.022814166963315
609188,LAND,ROVER RANGE ROVER,Verkeerde brandstof,45.0,48.68888888888889,51.698049146260615
610243,NISSAN,X-TRAIL,Slaat niet aan,27.0,20.814814814814813,22.888706239413903
610461,OPEL,VECTRA,Verkeerde brandstof,27.0,58.111111111111114,61.238594739550095
610823,PORSCHE,911 CARRERA,Controlelampjes / dashboardmeldingen,26.0,25.423076923076923,27.29905974241764
611996,ALFA,ROMEO GT,Sleutel in voertuig,39.0,15.820512820512821,17.171771792626085
614779,CHEVROLET,SS,Verlichting,27.0,22.77777777777778,25.022515213168866
615462,LEXUS,CT 200 H,Verkeerde brandstof,26.0,56.92307692307692,60.547723324929315
615596,SEAT,MII,Versnellingsbak,29.0,18.482758620689655,20.43095312398241
616707,CITROEN,C6,Stottert / verliest vermogen,28.0,30.142857142857142,33.21442413863044
618716,MINI,MINI COOPER S,Lekkage,76.0,27.355263157894736,29.892667809979432
618935,HONDA,HORNET 900,Accu,51.0,16.607843137254903,18.235347542236745
619277,FIAT,MULTIPLA,Lekke band,30.0,21.2,22.887152263022127
619279,FIAT,MULTIPLA,Stottert / verliest vermogen,28.0,25.892857142857142,28.205625788771343
619302,SUBARU,LEGACY,Lekke band - geen reserve,72.0,23.97222222222222,25.481903421662576
619828,VOLKSWAGEN,T-ROC,Stottert / verliest vermogen,39.0,28.923076923076923,31.31897422610134
622122,DACIA,DUSTER,Carrosserie,50.0,21.88,24.427683221265617
622846,PEUGEOT,RCZ,Controlelampjes / dashboardmeldingen,48.0,30.104166666666668,32.71221795373091
622860,LAND,ROVER FREELANDER,Sloten,52.0,26.71153846153846,29.314591511515633
623287,KIA,VENGA,Afgeslagen tijdens rijden,49.0,25.367346938775512,27.373671441492878
626151,CITROEN,XXX,Afgeslagen tijdens rijden,46.0,30.282608695652176,33.1987127821824
630587,VOLKSWAGEN,EOS,Controlelampjes / dashboardmeldingen,40.0,22.475,24.427804935313464
632010,CHEVROLET,SS,Versnellingsbak,32.0,19.78125,21.723879136945516
632167,MAZDA,PREMACY,Koppeling,70.0,22.15714285714286,24.3217749246263
632414,PEUGEOT,406,Versnellingsbak,47.0,21.19148936170213,22.956540927670467
632935,TOYOTA,AURIS,Raammechaniek,32.0,17.15625,19.067379727328163
636835,BMW,7 SERIES,Remmen,100.0,28.2,30.68339942966747
636855,BMW,7 SERIES,Bijgeluiden,140.0,14.142857142857142,14.736502837433118
638900,BMW,X7,Elektronica,28.0,26.428571428571427,29.07508755719177
638931,FORD,GRAND C-MAX,Afgeslagen tijdens rijden,55.0,28.145454545454545,31.065417185315166
639618,VOLVO,XC60,Geen brandstof,59.0,14.101694915254237,15.196795848930504
640048,SMART,ROADSTER,Afgeslagen tijdens rijden,48.0,25.208333333333332,27.503926359203888
641103,OPEL,VIVARO,Lekke band - geen reserve,36.0,18.833333333333332,20.840516861136834
641797,FORD,TRANSIT / TOURNEO COURIER,Lekke band,32.0,23.96875,26.146954327592326
642408,MAZDA,626,Bijgeluiden,28.0,23.035714285714285,24.87441044642942
642672,KIA,NIRO,Koelprobleem,36.0,31.444444444444443,34.87331347914712
642912,OPEL,KARL,Carrosserie,63.0,17.634920634920636,19.39068795834627
645210,PEUGEOT,RCZ,Start niet,81.0,20.77777777777778,22.941368543149085
646203,VOLKSWAGEN,CC,Remmen,28.0,28.678571428571427,31.37735312019593
646212,SMART,FORTWO,Slaat niet aan,26.0,31.03846153846154,34.505631188855844
647407,SUBARU,LEGACY,Remmen,39.0,29.76923076923077,32.46867403166944
647776,RENAULT,CAPTUR,Afgeslagen tijdens rijden,98.0,22.163265306122447,24.33949875064292
647794,ALFA,ROMEO GT,Koelprobleem,44.0,36.63636363636363,39.6389946179928
650714,MAZDA,MPV,Accu,30.0,15.9,17.545220349983552
651750,JAGUAR,X-TYPE,Versnellingsbak,31.0,29.677419354838708,32.665743407742156
651990,RENAULT,KADJAR,Verlichting,31.0,22.806451612903224,25.293141990143233
652672,OPEL,ANTARA,Lekkage,28.0,33.07142857142857,36.29217604456493
653192,CHEVROLET,CAPTIVA,Koppeling,34.0,23.529411764705884,26.29779707373556
653197,CHEVROLET,CAPTIVA,Controlelampjes / dashboardmeldingen,40.0,24.525,26.97848750996178
658293,BMW,1 SERIES,Raammechaniek,339.0,24.421828908554573,26.89295522716014
661217,SEAT,ALHAMBRA,Koelprobleem,44.0,27.15909090909091,29.91470860957207
662906,BMW,X4,Start niet,26.0,29.23076923076923,32.121470503151734
664792,BMW,4 SERIES COUPÉ,Bijgeluiden,330.0,24.333333333333332,26.56729338391588
665324,VOLKSWAGEN,TRANSPORTER T2,Carrosserie,63.0,23.396825396825395,25.99623378396537
668327,SKODA,RAPID,Afgeslagen tijdens rijden,28.0,24.785714285714285,27.407849911134
669395,BMW,7 SERIES,Lekke band - geen reserve,1100.0,21.636363636363637,23.57353117753151
670388,RENAULT,AVANTIME,Accu,48.0,19.229166666666668,21.792599294044727
670513,SAAB,9000,Carrosserie,30.0,23.0,25.088143871381043
670913,RENAULT,TALISMAN,Verkeerde brandstof,58.0,59.08620689655172,61.97633771895387
671084,AUDI,Q7,Versnellingsbak,34.0,27.705882352941178,30.39183810253387
671241,RENAULT,KOLEOS,Lekke band,26.0,19.115384615384617,21.052338012226798
671479,CHEVROLET,CAPTIVA,Koelprobleem,27.0,26.074074074074073,27.939670149849512
673356,ALFA,ROMEO GIULIA,Elektronica,30.0,29.166666666666668,31.793279471704025
673635,HONDA,INSIGHT,Verlichting,34.0,21.823529411764707,24.029452406042722
673853,DACIA,LODGY,Stottert / verliest vermogen,40.0,23.25,25.44687277738152
676980,CHRYSLER,CROSSFIRE,Start niet,60.0,23.95,26.515495045894355
678160,CITROEN,JUMPY,Start niet,52.0,21.307692307692307,23.643702945801103
678379,MITSUBISHI,LANCER,Lekkage,36.0,30.166666666666668,33.517604701648175
682403,CITROEN,XANTIA,Koppeling,29.0,26.310344827586206,28.36786288142484
683811,LAND,ROVER DISCOVERY,Bijgeluiden,71.0,26.535211267605632,29.023691567955908
684818,DODGE,RAM,Anders,81.0,25.839506172839506,28.39682546155659
685745,SKODA,RAPID,Controlelampjes / dashboardmeldingen,45.0,26.666666666666668,29.348995200540987
691111,BMW,2 SERIES COUPÉ,Slaat niet aan,52.0,22.25,24.79885354851249
691157,JAGUAR,X-TYPE,Verlichting,28.0,21.642857142857142,23.825445165409835
694767,OPEL,COMBO,Sloten,31.0,20.806451612903224,22.67691386386101
694927,DODGE,JOURNEY,Stottert / verliest vermogen,26.0,37.03846153846154,40.68577087338439
695495,DAIHATSU,TREVIS,Bijgeluiden,28.0,21.0,23.281812145349978
695543,TOYOTA,AURIS,Koelprobleem,39.0,26.512820512820515,29.124505947499927
696137,MINI,MINI COUPÉ / ROADSTER,Geen brandstof,30.0,13.633333333333333,15.253909539927552
697208,MITSUBISHI,OUTLANDER,Geen brandstof,54.0,12.074074074074074,13.309237597992107
697239,KIA,CARENS,Koelprobleem,32.0,31.1875,33.8924517764469
700553,NISSAN,PULSAR,Lekke band - geen reserve,47.0,17.659574468085108,19.27066002439496
